Noun,Count
환승문화,1
교통시스템,1
봤노,1
레이더,1
때리더,1
물성,1
바리게이트,1
중앙선,1
극성이래,1
남선생,1
교련,1
교련선생님,1
선원이래,1
협동심,1
콘솔게임,1
극성,1
빼갔,1
건강보험내역,1
확인하라,1
당부,1
추운디,1
뛰걷,1
취미임,1
남눈치,1
난리나지,1
야가,1
오빠면회,1
늦둥이동생,1
면회가면,1
음식파괴,1
있으래,1
홀아비,1
달인급,1
주어,1
결정하렴,1
살가죽,1
하나끝,1
눈주변,1
이마주름,1
부캐한테,1
끝사랑이,1
누나야가,1
겠구,1
영감,1
합석,1
알겠노,1
스포츠스타,1
불후,1
오드만,1
엄마땜,1
호출했,1
출했,1
아들눈치,1
헬리콥터,1
사이일수록,1
상여,1
치아건강,1
구석구석,1
치아관리,1
열흘,1
연봉포함,1
노동비,1
선릉역,1
체험단,1
하이리스크,1
하이리턴,1
분당선,1
수인분당선도,1
선도,1
걸리더,1
천고,1
천고마비라더,1
술안주,1
술안주거리,1
오뎅국물,1
오뎅바,1
밥돌밥,1
동성간,1
이성간,1
재미있겄,1
김선달,1
유승호랑,1
고창,1
송도역,1
구지,1
구주령,1
리턴,1
불영사쪽,1
북부고,1
부고,1
클라이밍장,1
주령쪽,1
영주,1
구주,1
사진보고,1
다수결,1
애견인,1
거조기,1
온습,1
소리래,1
반열,1
모나카,1
알겠,1
전통스포츠,1
유승호,1
동물워,1
잔여백신,1
흑마법사,1
신형,1
현대차인,1
시댁모임,1
횡령,1
디아더스,1
빡씬갑,1
보겠,1
보겠노,1
강철딱지,1
시크릿,1
릿,1
경매책,1
만하다,1
화이자라,1
버스업체,1
건설업쪽,1
쓰바,1
레몬워터,1
생수병,1
슬라이스,1
이온음료,1
이뇨작용,1
동물동장,1
동장,1
양재,1
양재동,1
화훼,1
화훼시장,1
도복,1
보험처리,1
해줄,1
군장,1
각개,1
각개전투,1
선별,1
도화선,1
내자,1
항공점퍼,1
모성애,1
부성애,1
군인때,1
써주,1
구해야,1
무스탕,1
싫으,1
안행,1
미스포츈,1
계약직,1
통과해야,1
건설업,1
생태종,1
생태,1
포식자,1
비싸뎅,1
농협,1
협도,1
주거래,1
주거래처,1
배기관,1
이영애,1
애로사항,1
싸뎅,1
파괴종이,1
하세오으,1
엠비,1
티아이,1
딸기박스,1
접음,1
생태계,1
승호,1
거도,1
허헝,1
사세유,1
미용기기,1
왕중독,1
자연주의유치원,1
피부과잖,1
자연주의어린이집,1
숲체험날,1
가야해,1
자유화,1
가보세요,1
손톱손상,1
충전시간,1
하드웨어,1
문화활동,1
귀찮드,1
기찮스리,1
김치찌개,1
시유,1
주인분,1
먹었시유,1
논걸,1
투명벽,1
고성방가야,1
시판,1
에서는,1
특권,1
박자,1
선다형,1
룩,1
네이비색,1
생긱하는구,1
자습시간,1
독서량,1
귀농인,1
오지선다형,1
종합체,1
오옼,1
스리,1
통도,1
통도환타지아,1
환타지,1
장손,1
사음품,1
용돈주시,1
천주교여,1
사음,1
에코팩,1
동호회분,1
윙크,1
보이라,1
지효,1
벤쯔,1
독도라,1
으노,1
엔잡러,1
억이,1
십자수,1
에코백,1
깤,1
피트니스,1
전시회,1
대구우방랜드,1
우방,1
수건돌리기,1
돌리기,1
현장학습,1
졸업작품전시,1
졸업작품,1
끝내,1
독서쥬,1
이틀동안,1
계속하랬잖,1
보쥬,1
취미기,1
도래창맛집,1
계신가여,1
했겠넹,1
야탑역,1
큐티클,1
엑소멤버,1
절친,1
예정화랑,1
약해지지,1
기초적인건,1
수화통역,1
청각장애인,1
백구,1
씅,1
직모라,1
모라,1
단정,1
먹냥,1
신식,1
다락방,1
벽난로,1
뭄,1
재밌긌,1
밌긌,1
아티스트,1
쎈캐,1
오토캠핑장,1
황정민,1
시우,1
시우민,1
할로윈요리,1
그슬럿,1
오렴,1
녹즙배달,1
아침대용,1
없느,1
없느것,1
회사카드,1
블레,1
부니,1
일부니,1
시지,1
다섯시지,1
아니도,1
발라드,1
군데잖,1
아지트,1
부자세,1
최고세율,1
이중주차때문,1
이중주차,1
중거리슛,1
혈연관계,1
주차때문,1
동고,1
동고동락,1
동락,1
비온대,1
빗길,1
킹사이즈,1
안재현,1
부흥,1
사고라,1
서술식,1
유럽여행,1
서술식이,1
구사,1
자재,1
자유자재,1
이국적,1
세율,1
크리스피,1
코필링,1
애쉬계열,1
애쉬컬러,1
회색계열,1
교체시기,1
유턴,1
교육기관,1
시대반영,1
추업,1
어학시험,1
교환학생,1
매운탕,1
마르,1
생산직,1
자회사,1
코로나접종,1
운행중이래,1
고공,1
고공행진,1
것중,1
톰하디,1
오락용,1
하곻,1
로제떡볶이,1
다이어트잖,1
다이어,1
기싸움,1
잔치상,1
새우소금구이,1
저도,1
치팅,1
주말일,1
운임도,1
운반선,1
폼클렌징,1
신축아파트,1
기계대신,1
집관리,1
해주시,1
청소도구,1
오지랖,1
뻇어갔잖,1
열풍이래,1
직지심,1
지심,1
요절,1
난리라더,1
하나때문,1
입항,1
여파,1
보관료,1
프라이데이,1
혁명,1
서울부산,1
무궁화열차,1
기차안,1
나랏돈,1
노소,1
남여노소,1
남여,1
케바케고,1
완성차,1
단차,1
골프복장,1
프로골퍼,1
골퍼,1
로그인도,1
허세글,1
그쪾으,1
성우분,1
캡슐,1
샤워기의,1
극난이,1
홀수,1
토익반,1
강아지눈물파우더,1
눈물자국,1
침자국,1
강아지용품,1
듣도,1
프로포폴,1
설명하기,1
웃곀,1
달이상,1
후년,1
한살,1
었오,1
쾌감,1
중매,1
뚫음,1
자판,1
더데,1
찐으,1
거양,1
쌍수가,1
현실감,1
반대임,1
리뉴얼,1
이질감,1
근무기간,1
캡틴,1
해군장교분,1
세방,1
진차,1
앵간히,1
벙,1
가족여행가,1
관심도,1
갸,1
섴,1
지원서,1
댕겻으,1
인터페이스,1
구닥다리,1
외국뉴스,1
화폐개혁,1
낙심,1
뇌물수수,1
충격적인건,1
교육시,1
영어수학,1
공부학원,1
정말로,1
식구들,1
열살,1
심숭생,1
숭,1
동생군대,1
거닠,1
필수라더,1
개지,1
임과장,1
응급실이래,1
코비드때문,1
보헤미안,1
보헤미안랩소디,1
랩소디,1
자유로웠나봐,1
마니또,1
그래야겠어,1
여수여행,1
가족여행지,1
개울,1
이름값,1
무한리필집,1
필집,1
명륜진사갈비,1
진사,1
힌두교,1
나랏님,1
열디미,1
랭구,1
안식년,1
볕,1
탁자,1
재난위기,1
리더쉽,1
제주시,1
짱남,1
옥상,1
보드도,1
시도로,1
주저,1
있었달,1
남으심,1
걱정임,1
코인트레이딩,1
주지도,1
천안역,1
흙흙흙,1
르잖,1
학교라,1
하고자,1
전세대출,1
군인옵빠들,1
금리인상때문,1
청년층,1
우중충해,1
충해,1
부귀,1
신기하대,1
탱크보이,1
아침잠,1
해보진,1
미용사랑,1
주인님,1
제한때문,1
독이,1
정정하심,1
난가,1
신안,1
부모교육,1
부모문제더,1
유명하드,1
하르방,1
편이신가요,1
돌하르방,1
사용중,1
빨래하기,1
건조기도,1
수시합격,1
여행밖,1
식빵언니,1
눈말,1
옵빠,1
대능,1
버버,1
어버버버,1
어버,1
임용,1
하는거잖,1
심화과정,1
다구리,1
소대원,1
요정,1
현대자동차,1
씽씽이,1
다기억,1
만화얘기,1
보따리,1
츤데레,1
명가,1
회초리,1
의무더,1
대기중이,1
종착지,1
임용고시,1
체육수업,1
다구,1
내성적,1
노노해,1
노해,1
수조,1
동영상강의,1
게임머리,1
게임센스,1
쩃,1
칵테일,1
앵간한,1
간한,1
봐야겠구,1
전쟁게임,1
랭크전,1
무쓸모,1
딱,1
대박임,1
기적이래,1
여름방학,1
무안,1
거거,1
진위,1
실망감,1
망겜,1
보내야겠습니,1
사람인생,1
은연중,1
애정결핍,1
몇몇,1
근육질,1
복싱도장가면,1
원투,1
흐린,1
흐린가보,1
출장때문,1
남임,1
명임,1
너네랑,1
박시,1
뱉었,1
경박시,1
조음,1
손짓,1
발짓,1
술빨,1
르즘,1
일리윤도,1
윤도,1
오겔,1
주식시장,1
피부과크림,1
앵간,1
최애요리,1
레몬파스타,1
어종,1
생선회,1
생선회라니,1
웃음소리,1
시대임,1
감자전,1
김치전이,1
메이플스토리,1
열쇠키,1
버스비도,1
천오백원,1
되따,1
이랭,1
열쇠,1
차표,1
빨강머리,1
예약하소,1
하소,1
선수생활,1
부족하달,1
배달원,1
본다,1
독벗섯,1
영지,1
염전,1
중요하단,1
망도,1
중독자래,1
분동안,1
부대내,1
대내,1
언어폭력,1
과대평가,1
평균이상,1
평균정도,1
동내,1
술래잡기,1
강요하다,1
경쟁자,1
상부상조,1
반정,1
심상,1
연결되,1
공립초가,1
공립,1
롤러코스트,1
독거,1
독수공방,1
비둘기급,1
외벽,1
야생앵무,1
머리위,1
박사잖,1
옷더미,1
더미,1
편이세요,1
초도,1
궁리,1
뺴빼,1
질꺼,1
떄메,1
랜덤듀오,1
천사시다,1
사막여우,1
포메라이언,1
이언,1
파괴력,1
코카투앵무새,1
면요,1
싶댔,1
베타바이러스,1
비즈니스관계,1
거잖아,1
신경쓰기,1
무궁화호랑,1
호실,1
비지떡,1
서울역,1
때느,1
제로임,1
제로얌,1
고른느,1
른느,1
리즈,1
안해가기,1
풍습,1
안해가도,1
개막힘,1
밭전,1
불초,1
홈플앞,1
취객,1
겸직이자,1
징계,1
자해라니,1
커터,1
치료비,1
비행편,1
인천공항,1
직장인들한텐,1
격리시설,1
해외유입,1
서울만큼,1
워싱턴,1
안간지,1
라이언도,1
짐작,1
충분해,1
시코기,1
이제훈배우,1
교통지옥,1
집사자,1
판자,1
판자인생,1
중안,1
중안동,1
죽음임,1
훈배우,1
여의도한강공원,1
조앙,1
지나갔어,1
골든리트리버랑,1
버랑,1
경쟁력,1
산책중,1
해초류,1
보신탕,1
독수,1
버지,1
학점관리,1
토익공부도,1
허위사실,1
플루크,1
오뎅집,1
떡락장,1
밍크코트,1
생신선물,1
테이퍼,1
테이퍼링,1
비추천해,1
천해,1
변동성,1
필수요,1
헤라,1
톤업,1
발라야겠네,1
스윙,1
기색,1
소홀,1
명성,1
발난로,1
수족냉증임,1
차당,1
적응댐,1
리시안셔스,1
굴레구,1
연애하려,1
편햌,1
같덩,1
이대훈,1
뻘,1
뻘쭘,1
쭘,1
신부측,1
미드라,1
미드라이너,1
앤파이,1
앤파이터,1
공지했잖,1
사주자,1
웹툰중,1
건강즙,1
전이면,1
아로니아즙,1
요플레,1
쓴맛,1
머루,1
었쥐,1
지브이,1
마쩨,1
쩨,1
왔제,1
팔천,1
사람말,1
산책가자,1
동아리축제,1
있엇,1
침대느낌,1
앵두나무,1
귀검사,1
코비드,1
월부턴,1
동남아밖,1
버스전용차,1
졸업생이,1
중국계,1
중이기도,1
쉼터이자,1
감나무,1
있쥐,1
말하는거잖,1
공강시간,1
거기가,1
쉼터,1
언도,1
속성과외,1
운전함,1
플라잉캣,1
캣테일,1
담력,1
날아가,1
씽크대,1
한국영화,1
견디기,1
색계가,1
계가,1
색이랑,1
겠더,1
쟁애로,1
이동전화,1
초고속,1
약관상,1
캣토,1
설거지감,1
전함,1
경조사때,1
없앨려,1
하져,1
넘넘,1
립클로즈,1
클로즈,1
활성,1
활성화해,1
항정,1
촌동네,1
촌자야,1
부자지,1
훈남,1
수험생,1
걱정중이,1
경조사,1
라바,1
방한용품,1
방한,1
일원,1
신경전,1
탁상,1
탁상공론,1
나간,1
마른비만형,1
복부쪽,1
최고몸무게,1
운동중이,1
드럼통,1
드럼통형,1
식욕조절,1
조절중이,1
격투씬,1
현타가,1
입기,1
스케이트장,1
혼재,1
로얌,1
으모,1
순딩이들,1
후불카드,1
마이비,1
등등이요,1
십년만,1
링거,1
야긴,1
심하드,1
어지립,1
현관문,1
예약하심,1
비등비등,1
비등,1
군무원분,1
경기했어도,1
단열제품,1
삼중창,1
이중창,1
명일,1
중개인,1
드라마보고,1
복서,1
단계여,1
리노,1
피방,1
법제,1
우중충,1
노노행,1
야구경기,1
응원소리,1
폭리,1
캐쉬라,1
여로,1
여로셋,1
안달이,1
독박,1
천지차,1
거같애,1
충격이다,1
짧자,1
멋지네,1
엉망진창,1
우리센터,1
언니야도,1
야도,1
러라,1
나무심기후원,1
바웃,1
아녀유,1
있는거잖,1
천재지변,1
천재지변일,1
홍수피해,1
라팔마,1
표출,1
현실반영,1
명일방주,1
인가보,1
방주,1
길고양이인,1
코리안,1
숏헤어,1
바카라,1
기술직,1
신기방기,1
크레인,1
오리하우스,1
폐자전거,1
올인,1
처분하다,1
이의제기,1
볼륨펌,1
레게,1
레게머리,1
드레드,1
페르시안,1
페르,1
카디,1
챠,1
디펜스,1
분배,1
가챠,1
일본게임,1
개발회사,1
양산형,1
중국게임,1
꿀직,1
적응완료,1
전주여행,1
전주한옥마을,1
중계인,1
낮췄줬다,1
정도고,1
슬롯머신,1
이날,1
집때문,1
신입생때,1
리버,1
세정,1
현은,1
전지현은,1
치우개,1
후불제,1
교통가드,1
선불,1
선불카드,1
동양화,1
매난국,1
구간단속,1
통행료,1
서다며,1
아드,1
병원가자,1
아시아드경기장,1
인솔,1
보호견,1
김혜수,1
적구,1
잘못만,1
공지사항,1
개화,1
후면,1
극소수,1
금연구역,1
유행임,1
쩡,1
탄소배출량,1
난리겠져,1
트랜드,1
트랜드잖,1
인산인해,1
인산,1
탈원전,1
정책위,1
겠져,1
카카오자전거,1
주인공인,1
간다크,1
재밌찌,1
탄피,1
매력덩어리라니,1
파티때,1
행위죠,1
위죠,1
견인차,1
위병소,1
푹,1
줄일려,1
만취구,1
격증,1
가줄,1
가줄것,1
송곳니,1
샴푸통,1
날밤,1
갈고,1
용변,1
말해죠,1
용변처리,1
술담배,1
당섭취,1
역정,1
개빡치,1
봨,1
톡으,1
면접자,1
잨,1
웃기군,1
짘,1
대짘,1
해임,1
엠피,1
괜찮았,1
철쭉,1
개나리,1
공동주거시설,1
오떄,1
지나벼,1
나벼,1
모시,1
틈새시장,1
치도,1
샤프,1
샀엉,1
팽이,1
싶쥬,1
딨,1
이착륙,1
구백,1
택비,1
가격대별,1
포악,1
연산,1
지금은,1
언저리,1
화내진,1
재미지,1
타봐야겠다,1
군필,1
반값인,1
씨유,1
수학법,1
해외배송,1
중국가,1
점원,1
수학풀이,1
사춘기때,1
치우라니,1
응가,1
툭튀,1
여자가,1
문구점,1
귀하대,1
도토리묵,1
환율폭팔,1
환율,1
쩌노,1
필요때,1
학급수가,1
묵스,1
학급수도,1
일조,1
대가족문화,1
절도,1
인가족가구세대,1
견물생심,1
도토리묵스,1
유동성,1
씨방,1
수제품,1
브론즈여,1
브론즈라니,1
년전쯤,1
전쯤,1
정리정돈,1
상거래,1
이사업체,1
마파,1
집하,1
취득전,1
주름관리,1
없애주,1
쓰리잡,1
잔여물,1
세정효과,1
엠에프,1
신기하단,1
언니세대,1
외가댁,1
태도구,1
단체사진,1
가을양,1
가을임,1
미군출신,1
모인지도,1
준비중이,1
나이대의,1
한시간동안,1
유투,1
이터널스랑,1
항공정비,1
햇빛때문,1
스포츠지도자,1
인간내비야,1
핫한데,1
쿠폰번호,1
가족옷,1
어디냐,1
이유때문,1
디스토피아,1
기약,1
민주주의잖,1
가족분,1
주제도,1
그거잖,1
보쟤,1
습스,1
쓰셔야겠어,1
캠핑용품,1
만들어볼려,1
시작점,1
마약이래,1
청정지역,1
어제간,1
방향감각,1
체육단체,1
점심준비,1
생가,1
무드등,1
파치마,1
경품,1
레방,1
통으로,1
융통,1
취사,1
간장계란밥,1
취사병이,1
유선통신병,1
통신병,1
포괄적,1
통신가능,1
경쟁때문,1
계란밥,1
근무중인친구,1
모리,1
생활스포츠지도,1
생활스포츠지도사,1
부자여,1
대명사,1
솔로라이프,1
겨울감성,1
살집,1
스웨트,1
히키코모리,1
주도적,1
자기주도적,1
비혼주의라,1
근무중,1
귀포,1
정본데,1
뻥티기래,1
제이숲,1
미장,1
관리하세,1
추리모던,1
모던,1
염증뾰루지,1
살쯤,1
아르,1
살이당,1
겠어용,1
랬다,1
여자남자,1
속도위반,1
친동생,1
아르간오일,1
제이숲꺼,1
명정,1
으실꺼,1
닌텐도잖,1
신청해야겠어,1
들어야겠어,1
발원,1
사실꺼,1
적자야,1
적자래,1
분식집,1
순방,1
맥날이요,1
됔,1
엑스임,1
자기계발비,1
자기계,1
철저하다,1
사오더,1
명정도,1
장비빨,1
서핑보드,1
제구,1
적성검사,1
교육제도,1
로즈,1
이정후,1
촌냄새,1
좋닼,1
면접일,1
버서,1
구술,1
글아이,1
랜원,1
넷카마놀이,1
뻥튀기래,1
튀기래,1
머낫,1
구술면접,1
관제,1
참담,1
구스이불,1
애버,1
홈트족,1
홈트해,1
트해,1
불상,1
땅끄,1
의견갈등,1
입학사정관제,1
옆반도,1
강풍,1
월동준비,1
외제차라니,1
월동,1
최저학력,1
하오,1
취약하구,1
병실,1
랬지,1
설명회,1
알도,1
입학설명회,1
그룹방,1
사주라,1
후배님들,1
님들,1
발표자,1
프리토킹,1
써클렌즈,1
써클,1
뻑,1
미성년,1
다대,1
개똥,1
추첨,1
원서,1
체포조,1
주방장,1
키키윷놀이,1
하려궁,1
콩은,1
완두,1
완두콩밥,1
콩맛,1
학술제때,1
았쬬,1
학과장,1
사람앞,1
링포인트,1
가징,1
낙인,1
취소래,1
보았쬬,1
개똥법,1
트위터,1
꿈뻑꿈뻑,1
할말하않,1
추카,1
외식하자,1
위험하달,1
인기종목,1
도망침,1
막심,1
하한가,1
현장도,1
펜션잡아,1
싶으시,1
월이후,1
싶으,1
남자셋,1
신거래,1
길동아,1
공용도우미가,1
가족모임통장,1
스몰,1
사회시간,1
조라,1
한시,1
비유,1
용기지,1
수학시간,1
무섭드라,1
팔순,1
팔순잔치,1
사조라,1
모임통장이,1
옛날드라마,1
김사월,1
몰입감,1
내서라도,1
시사교양,1
사촌형제,1
스몰웨딩,1
링콘이래,1
옄,1
저금통,1
철도공사,1
었슈,1
민원때문,1
먹었넹,1
었넹,1
지갑이래,1
호주유학,1
마음준비,1
자보,1
미연,1
오티강의,1
정리해시주시,1
해시,1
문자보내,1
다래,1
있습,1
안내방송,1
먹었슈,1
공급량,1
강쥐,1
소소,1
난해,1
층간소음이요,1
층간소음문제,1
잔금,1
한잠,1
얼마정도임,1
군이도,1
됬어,1
뭐야,1
있뜨라,1
있뜨,1
난리였잖,1
생김,1
불만이어도,1
했더,1
배우인지도,1
육포,1
메인주젠데,1
미리트,1
월이래,1
이라크,1
내때,1
소속팀,1
르카,1
메인주,1
사회문제라,1
대리비로,1
비로,1
땜빵,1
혼맥,1
수면잠옷,1
잔말,1
축구부,1
배기량,1
단일성,1
오나벼,1
돌정도,1
아기변기,1
자동차럼,1
얼마후,1
겠으,1
모르겠으,1
코트라니,1
계주,1
코트지,1
할인패스,1
혼자라,1
캐치볼,1
이종사촌,1
부앙,1
곗돈,1
옛날일,1
김경호씨,1
중증장애아,1
영양제랑,1
주먹코잖,1
내가보기,1
갔더,1
버블팝,1
눈썹칼,1
대선배,1
선배임,1
진해지면,1
두루치기가,1
맛집임,1
노포,1
횡포,1
특수분장,1
결점,1
전문업,1
주먹코,1
주차타워,1
농수산물,1
국립어린이집,1
전전전,1
내년도,1
방일,1
겠던,1
브런,1
야키토리집,1
아동학대,1
싸이코,1
인프라,1
싸이코패스,1
라드,1
냠,1
수분감,1
수상경력,1
축하해,1
허허벌판,1
김부각,1
국자,1
식인상어,1
낼거래,1
얼마여,1
사회혜택,1
무상급식,1
주식만이,1
구매처,1
채찍,1
적정선,1
갔찌,1
유상,1
급식메뉴,1
칼바람나락,1
장기기증,1
불가래,1
아기상어,1
문장,1
정글숲,1
고민부위,1
건빵튀김,1
튀김요리,1
끼리도,1
언성,1
안면윤곽수술,1
요리교육,1
동화책,1
가을이구,1
위험하드,1
막달,1
락스,1
배형,1
이놈,1
전전여친,1
타진,1
미국인,1
결과물,1
행거랑,1
소풍가야,1
시골냄새,1
민영화여,1
야매,1
충치치료,1
시골쥐,1
궁금하넹,1
홍이랑,1
수술이래,1
외국냄새,1
안타본지,1
